0,0.0
1,2.108433734939759
2,1.8487008616477911
3,1.831753866103012
4,1.8493975903614457
5,1.903800848313253
6,1.9609034353337351
7,2.0142925930985944
8,2.068784297571084
9,2.1419009370789155
10,2.208514398003414
11,2.2546751951921684
12,2.310560414648795
13,2.361374329312651
14,2.437551326828715
15,2.4907378842058234
16,2.539156626506024
17,2.5938649376369476
18,2.6504671851666672
19,2.689415771763052
20,2.7371627290843374
21,2.801777490301004
22,2.854663406955823
23,2.8898925418134542
24,2.948733134126506
25,2.9983935742971886
26,3.0551585871546183
27,3.1039339773216867
28,3.1603294490287155
29,3.213498844201205
30,3.257006158553815
31,3.2949277897983933
32,3.334619027326908
33,3.3822799177279115
34,3.4265279561670687
35,3.481085155228113
36,3.5261044176712852
37,3.568580427244177
38,3.6138241888094376
39,3.660439564081526
40,3.706468815749598
41,3.750679100776305
42,3.7980933008726914
43,3.8296126919194777
44,3.8669738108809235
45,3.9051864570903616
46,3.946588906710442
47,3.980532599295181
48,4.014787112841967
49,4.054503729204619
50,4.076797168956827
51,4.113111861287952
52,4.146328273996386
53,4.1759818035710845
54,4.2081818427983935
55,4.236357850641968
56,4.271349848148395
57,4.309783597164258
58,4.344713655955019
59,4.379366740467871
60,4.412193879005824
61,4.437583429002007
62,4.469486397192771
63,4.5077449665865466
64,4.539156626506024
65,4.571850578552611
66,4.602336469948394
67,4.632626078763253
68,4.660774963048193
69,4.691180451768675
70,4.718992955161446
71,4.745220156214056
72,4.7698943378785135
73,4.806677796085744
74,4.8459859042632525
75,4.882667457270883
76,4.911247266658234
77,4.937376300584137
78,4.972924355585743
79,5.000089442431526
80,5.03025493008233
81,5.063810798749197
82,5.094485702880924
83,5.122332132854618
84,5.143018830720683
85,5.1714827213349395
86,5.190697267542168
87,5.215892067071084
88,5.242682675683133
89,5.269338858891567
90,5.301365881963655
91,5.32646576473755
92,5.351869960799999
93,5.383403436858433
94,5.4147544301556225
95,5.440157503045582
96,5.469953249240361
97,5.4987723039447785
98,5.530280918612248
99,5.5535402811861445
100,5.578313253012048
101,5.599781584905221
102,5.628730309580924
103,5.6571354861963865
104,5.678704154001205
105,5.706859824177309
106,5.732146886480924
107,5.755770461891365
108,5.783550286941366
109,5.80735077428755
110,5.832204295905422
111,5.858858793041566
112,5.888048959046787
113,5.91369628626747
114,5.928701028975904
115,5.957919274823896
116,5.982894982031928
117,5.998113567613655
118,6.021445301886546
119,6.0450559522905625
120,6.064909149138353
121,6.081051478642168
122,6.1037091117108435
123,6.122662724073896
124,6.1462521227724904
125,6.166877917706024
126,6.194951008979518
127,6.223612080503615
128,6.249659633331325
129,6.273124308881727
130,6.298615060739759
131,6.319792676519679
132,6.345794711283734
133,6.372039446725903
134,6.392626349306225
135,6.4155683970463855
136,6.439806309566666
137,6.46326714795261
138,6.484250047755019
139,6.50857264232771
140,6.526695246656425
141,6.544771817094981
142,6.567520935394377
143,6.593214112654217
144,6.612449799197189
145,6.63496697273273
146,6.654749036787752
147,6.676461288459237
148,6.698433436571486
149,6.720333818677108
150,6.74249104298494
151,6.764575710699197
152,6.778770629980523
153,6.799763848909238
154,6.826841536588755
155,6.84510608807771
156,6.867504234873897
157,6.890150102566265
158,6.908568335637751
159,6.932353740859237
160,6.956375856855019
161,6.973985819706024
162,6.996917837039157
163,7.016314994781325
164,7.035345731344578
165,7.054325974744378
166,7.069827338775502
167,7.089650362970482
168,7.111277479878514
169,7.134692616617069
170,7.157415841707229
171,7.179146177991365
172,7.202035894887149
173,7.219662894946587
174,7.2396840876572295
175,7.263293186146185
176,7.283496938293575
177,7.301531777214458
178,7.320426162559638
179,7.341073344697188
180,7.359866581364457
181,7.384284054493172
182,7.399990166085341
183,7.419525302693977
184,7.434568194789156
185,7.447222168051807
186,7.471346591008434
187,7.49304603581506
188,7.513218668509036
189,7.5339215384050195
190,7.557481305867069
191,7.57922604628253
192,7.597141192773495
193,7.615592826408234
194,7.637171786068875
195,7.676984332589024
196,7.698642266823348
197,7.717840377678261
198,7.735165308219624
199,7.7537246740267936
