0,0.0
1,1.476
2,1.27562063326
3,1.2124355653049999
4,1.196
5,1.1770661833559999
6,1.2247448714004001
7,1.2291404662110001
8,1.268549565462
9,1.3013333333322004
10,1.3028583959888
11,1.3447405968078001
12,1.377557742301
13,1.4056102972344002
14,1.4346583465748
15,1.445913782559
16,1.463
17,1.4794673127251998
18,1.507551657505
19,1.5352500910665998
20,1.5563033123399999
21,1.5772789106312
22,1.5947413583366001
23,1.6055609882392
24,1.6280941823694
25,1.6632000000000002
26,1.6865987621932
27,1.7051077949956
28,1.7341010021600003
29,1.7559351177944
30,1.7731604928360003
31,1.8010819687166
32,1.8271639226008
33,1.8480083956228
34,1.8652186120129999
35,1.8944977773996001
36,1.9106666666686
37,1.9353048785582
38,1.9518481390448
39,1.9650927034982
40,1.9814831818662
41,2.0127674432244
42,2.0423591400917998
43,2.0623906651827997
44,2.0798252548964
45,2.1025001836439996
46,2.1213948651576
47,2.142464995145
48,2.1662182100089997
49,2.1817142857152
50,2.1959908196434
51,2.2208442132632
52,2.2493092956966003
53,2.2724931699408004
54,2.2959883855708005
55,2.31061776863
56,2.3273108945672
57,2.3497204014278
58,2.3635157914797995
59,2.3798532927322005
60,2.396602094634
61,2.4137512605048004
62,2.42824242824
63,2.4416504956333998
64,2.4605
65,2.4911136094936
66,2.5140206117634
67,2.5240207203978
68,2.5378927803796
69,2.5545878024782005
70,2.5611358640777997
71,2.5829116008936
72,2.6078098090166
73,2.6254670138996
74,2.6383564089344
75,2.650730555901
76,2.665351996108
77,2.6821761275574
78,2.6984426277676
79,2.7119118763896
80,2.7302390005034
81,2.7413333333337997
82,2.7652054128938
83,2.7792310629322
84,2.7857695867509995
85,2.8005722104424
86,2.8148667117027997
87,2.8256597968222
88,2.837275133258
89,2.8496983005920002
90,2.8696615673462
91,2.8886536960664
92,2.9016865860186
93,2.9117603588012
94,2.9288237708756
95,2.9396331743886
96,2.9532681332144004
97,2.9684660483834
98,2.9864149827148
99,3.0090832188907997
100,3.0267999999999997
101,3.0392415937801998
102,3.055991376633
103,3.0801393235326
104,3.0982427029126
105,3.1084369123582
106,3.1259864194112
107,3.1364798650632
108,3.1469438672611996
109,3.1585279581508003
110,3.177318732392
111,3.1979031192794
112,3.2168556297904
113,3.2341983455004
114,3.2480795945626
115,3.2581717999846003
116,3.2771513281451994
117,3.2956587658380005
118,3.3166462333718
119,3.3301823000004
120,3.3440287877564
121,3.3585454545448
122,3.3751726124641994
123,3.385589144247
124,3.403879684009
125,3.4106297647212
126,3.4291399078872002
127,3.442233371327
128,3.4517417523486
129,3.4651025869334
130,3.47455304929
131,3.4871276309386
132,3.5041832143860003
133,3.5173448803776
134,3.5273475553336002
135,3.536291993975
136,3.5393878001742003
137,3.5548113422301997
138,3.5688078795481997
139,3.5817322122546
140,3.5990048783398003
141,3.6155266275228
142,3.633655281421
143,3.6460151636024003
144,3.6616666666652
145,3.6742642106466
146,3.690129136104
147,3.7055989848804
148,3.7134443252514
149,3.7255390817476
150,3.7346553611664004
151,3.7453800026474
152,3.7596436561266002
153,3.7702971363985998
154,3.7876902601018
155,3.8027615907565995
156,3.8190564682484
157,3.8333709234757998
158,3.8524065928906004
159,3.8618440018088003
160,3.8747388170056003
161,3.8841233261114003
162,3.8919157236502007
163,3.904396691087
164,3.9190243808307996
165,3.9332880654836
166,3.9425342103756
167,3.9598082455220003
168,3.9782489687242006
169,3.9907692307708
170,3.9958875918948005
171,4.0049869380916
172,4.0158973511328
173,4.025866010308601
174,4.0361139840136
175,4.0454293475096
176,4.055026073226199
177,4.0652023778352
178,4.0822493909694
179,4.0929545678974
180,4.100948670735
181,4.110119311103201
182,4.122235699817
183,4.1337253471832
184,4.142234316215199
185,4.160726589352
186,4.1785628954162
187,4.191653535098199
188,4.2006200251412
189,4.208695709683799
190,4.2193698706428
191,4.2294382828534
192,4.240458389927855
193,4.248069259949598
194,4.258731728024498
195,4.290126073292058
196,4.289821061895893
197,4.3028811158678355
198,4.324033016166387
199,4.339429756231435
